cost_type,age_band,month,medicare_cost
part_d_premium,85+,2069-02-01,139.8291172353666
part_d_premium,85+,2069-03-01,140.10574558804194
part_d_premium,85+,2069-04-01,140.38292120331192
part_d_premium,85+,2069-05-01,140.6606451638434
part_d_premium,85+,2069-06-01,140.93891855444508
part_d_premium,85+,2069-07-01,141.21774246207184
part_d_premium,85+,2069-08-01,141.49711797582881
part_d_premium,85+,2069-09-01,141.77704618697584
part_d_premium,85+,2069-10-01,142.0575281889316
part_d_premium,85+,2069-11-01,142.3385650772779
part_d_premium,85+,2069-12-01,142.62015794976395
part_d_premium,85+,2070-01-01,142.90230790631082
part_d_premium,85+,2070-02-01,143.1850160490154
part_d_premium,85+,2070-03-01,143.46828348215496
part_d_premium,85+,2070-04-01,143.7521113121914
part_d_premium,85+,2070-05-01,144.03650064777565
part_d_premium,85+,2070-06-01,144.32145259975175
part_d_premium,85+,2070-07-01,144.60696828116156
part_d_premium,85+,2070-08-01,144.8930488072487
part_d_premium,85+,2070-09-01,145.17969529546326
part_d_premium,85+,2070-10-01,145.46690886546594
part_d_premium,85+,2070-11-01,145.75469063913255
part_d_premium,85+,2070-12-01,146.0430417405583
part_d_premium,85+,2071-01-01,146.33196329606227
part_d_premium,85+,2071-02-01,146.62145643419174
part_d_premium,85+,2071-03-01,146.91152228572665
part_d_premium,85+,2071-04-01,147.20216198368402
part_d_premium,85+,2071-05-01,147.49337666332227
part_d_premium,85+,2071-06-01,147.7851674621458
part_d_premium,85+,2071-07-01,148.07753551990945
part_d_premium,85+,2071-08-01,148.37048197862268
part_d_premium,85+,2071-09-01,148.66400798255438
part_d_premium,85+,2071-10-01,148.95811467823714
part_d_premium,85+,2071-11-01,149.25280321447175
part_d_premium,85+,2071-12-01,149.54807474233172
part_d_premium,85+,2072-01-01,149.84393041516776
part_d_premium,85+,2072-02-01,150.14037138861238
part_d_premium,85+,2072-03-01,150.4373988205841
part_d_premium,85+,2072-04-01,150.73501387129244
part_d_premium,85+,2072-05-01,151.033217703242
part_d_premium,85+,2072-06-01,151.33201148123732
part_d_premium,85+,2072-07-01,151.63139637238726
part_d_premium,85+,2072-08-01,151.93137354610963
part_d_premium,85+,2072-09-01,152.2319441741357
part_d_premium,85+,2072-10-01,152.53310943051483
part_d_premium,85+,2072-11-01,152.83487049161906
part_d_premium,85+,2072-12-01,153.13722853614766
part_d_premium,85+,2073-01-01,153.44018474513183
part_d_premium,85+,2073-02-01,153.74374030193906
part_d_premium,85+,2073-03-01,154.04789639227812
part_d_premium,85+,2073-04-01,154.35265420420347
part_d_premium,85+,2073-05-01,154.65801492811983
part_d_premium,85+,2073-06-01,154.963979756787
part_d_premium,85+,2073-07-01,155.27054988532456
part_d_premium,85+,2073-08-01,155.57772651121627
part_d_premium,85+,2073-09-01,155.88551083431494
part_d_premium,85+,2073-10-01,156.1939040568472
part_d_premium,85+,2073-11-01,156.50290738341795
part_d_premium,85+,2073-12-01,156.81252202101524
part_d_premium,85+,2074-01-01,157.122749179015
part_d_premium,85+,2074-02-01,157.4335900691856
part_d_premium,85+,2074-03-01,157.7450459056928
part_d_premium,85+,2074-04-01,158.05711790510435
part_d_premium,85+,2074-05-01,158.36980728639472
part_d_premium,85+,2074-06-01,158.6831152709499
part_d_premium,85+,2074-07-01,158.99704308257236
part_d_premium,85+,2074-08-01,159.31159194748545
part_d_premium,85+,2074-09-01,159.62676309433851
part_d_premium,85+,2074-10-01,159.94255775421152
part_d_premium,85+,2074-11-01,160.25897716061996
part_d_premium,85+,2074-12-01,160.5760225495196
part_d_premium,85+,2075-01-01,160.89369515931133
part_d_premium,85+,2075-02-01,161.21199623084607
part_d_premium,85+,2075-03-01,161.53092700742943
part_d_premium,85+,2075-04-01,161.85048873482685
part_d_premium,85+,2075-05-01,162.1706826612682
part_d_premium,85+,2075-06-01,162.4915100374527
part_d_premium,85+,2075-07-01,162.81297211655408
part_d_premium,85+,2075-08-01,163.1350701542251
part_d_premium,85+,2075-09-01,163.45780540860264
part_d_premium,85+,2075-10-01,163.7811791403126
part_d_premium,85+,2075-11-01,164.10519261247487
part_d_premium,85+,2075-12-01,164.42984709070805
part_d_premium,85+,2076-01-01,164.75514384313482
part_d_premium,85+,2076-02-01,165.08108414038637
part_d_premium,85+,2076-03-01,165.40766925560774
part_d_premium,85+,2076-04-01,165.7349004644627
part_d_premium,85+,2076-05-01,166.06277904513863
part_d_premium,85+,2076-06-01,166.39130627835158
part_d_premium,85+,2076-07-01,166.7204834473514
part_d_premium,85+,2076-08-01,167.05031183792653
part_d_premium,85+,2076-09-01,167.3807927384091
part_d_premium,85+,2076-10-01,167.7119274396801
part_d_premium,85+,2076-11-01,168.04371723517426
part_d_premium,85+,2076-12-01,168.37616342088506
part_d_premium,85+,2077-01-01,168.70926729537007
part_d_premium,85+,2077-02-01,169.04303015975566
part_d_premium,85+,2077-03-01,169.37745331774232
part_d_premium,85+,2077-04-01,169.7125380756098
part_d_premium,85+,2077-05-01,170.04828574222196
part_d_premium,85+,2077-06-01,170.38469762903202
part_d_premium,85+,2077-07-01,170.72177505008784
part_d_premium,85+,2077-08-01,171.05951932203675
part_d_premium,85+,2077-09-01,171.39793176413093
part_d_premium,85+,2077-10-01,171.73701369823243
part_d_premium,85+,2077-11-01,172.07676644881843
part_d_premium,85+,2077-12-01,172.41719134298629
part_d_premium,85+,2078-01-01,172.75828971045894
part_d_premium,85+,2078-02-01,173.10006288358977
part_d_premium,85+,2078-03-01,173.44251219736816
part_d_premium,85+,2078-04-01,173.78563898942446
part_d_premium,85+,2078-05-01,174.12944460003527
part_d_premium,85+,2078-06-01,174.4739303721288
part_d_premium,85+,2078-07-01,174.81909765128995
part_d_premium,85+,2078-08-01,175.16494778576563
part_d_premium,85+,2078-09-01,175.51148212647007
part_d_premium,85+,2078-10-01,175.85870202699002
part_d_premium,85+,2078-11-01,176.2066088435901
part_d_premium,85+,2078-12-01,176.55520393521797
part_d_premium,85+,2079-01-01,176.90448866350994
part_d_premium,85+,2079-02-01,177.25446439279597
part_d_premium,85+,2079-03-01,177.605132490105
part_d_premium,85+,2079-04-01,177.95649432517064
part_d_premium,85+,2079-05-01,178.3085512704361
part_d_premium,85+,2079-06-01,178.66130470105986
part_d_premium,85+,2079-07-01,179.0147559949209
part_d_premium,85+,2079-08-01,179.368906532624
part_d_premium,85+,2079-09-01,179.72375769750533
part_d_premium,85+,2079-10-01,180.0793108756378
part_d_premium,85+,2079-11-01,180.43556745583624
part_d_premium,85+,2079-12-01,180.7925288296632
part_d_premium,85+,2080-01-01,181.15019639143418
part_d_premium,85+,2080-02-01,181.50857153822307
part_d_premium,85+,2080-03-01,181.8676556698675
part_d_premium,85+,2080-04-01,182.22745018897473
part_d_premium,85+,2080-05-01,182.58795650092662
part_d_premium,85+,2080-06-01,182.94917601388534
part_d_premium,85+,2080-07-01,183.31111013879902
part_d_premium,85+,2080-08-01,183.673760289407
part_d_premium,85+,2080-09-01,184.0371278822455
part_d_premium,85+,2080-10-01,184.40121433665308
part_d_premium,85+,2080-11-01,184.76602107477632
part_d_premium,85+,2080-12-01,185.13154952157515
part_d_premium,85+,2081-01-01,185.49780110482862
part_d_premium,85+,2081-02-01,185.8647772551404
part_d_premium,85+,2081-03-01,186.23247940594433
part_d_premium,85+,2081-04-01,186.60090899351013
part_d_premium,85+,2081-05-01,186.97006745694884
part_d_premium,85+,2081-06-01,187.33995623821858
part_d_premium,85+,2081-07-01,187.7105767821302
part_d_premium,85+,2081-08-01,188.0819305363528
part_d_premium,85+,2081-09-01,188.45401895141936
part_d_premium,85+,2081-10-01,188.82684348073278
part_d_premium,85+,2081-11-01,189.20040558057096
part_d_premium,85+,2081-12-01,189.57470671009293
part_d_premium,85+,2082-01-01,189.94974833134452
part_d_premium,85+,2082-02-01,190.3255319092638
part_d_premium,85+,2082-03-01,190.702058911687
part_d_premium,85+,2082-04-01,191.07933080935436
part_d_premium,85+,2082-05-01,191.4573490759156
part_d_premium,85+,2082-06-01,191.83611518793583
part_d_premium,85+,2082-07-01,192.2156306249013
part_d_premium,85+,2082-08-01,192.59589686922527
part_d_premium,85+,2082-09-01,192.97691540625345
part_d_premium,85+,2082-10-01,193.35868772427034
part_d_premium,85+,2082-11-01,193.74121531450464
part_d_premium,85+,2082-12-01,194.1244996711352
part_d_premium,85+,2083-01-01,194.5085422912968
part_d_premium,85+,2083-02-01,194.8933446750861
part_d_premium,85+,2083-03-01,195.2789083255675
part_d_premium,85+,2083-04-01,195.66523474877886
part_d_premium,85+,2083-05-01,196.0523254537376
part_d_premium,85+,2083-06-01,196.4401819524463
part_d_premium,85+,2083-07-01,196.82880575989896
part_d_premium,85+,2083-08-01,197.21819839408664
part_d_premium,85+,2083-09-01,197.60836137600353
part_d_premium,85+,2083-10-01,197.99929622965288
part_d_premium,85+,2083-11-01,198.39100448205278
part_d_premium,85+,2083-12-01,198.78348766324243
part_d_premium,85+,2084-01-01,199.17674730628792
part_d_premium,85+,2084-02-01,199.5707849472882
part_d_premium,85+,2084-03-01,199.9656021253811
part_d_premium,85+,2084-04-01,200.3612003827496
part_d_premium,85+,2084-05-01,200.75758126462728
part_d_premium,85+,2084-06-01,201.15474631930502
part_d_premium,85+,2084-07-01,201.55269709813655
part_d_premium,85+,2084-08-01,201.95143515554474
part_d_premium,85+,2084-09-01,202.35096204902763
part_d_premium,85+,2084-10-01,202.7512793391645
part_d_premium,85+,2084-11-01,203.15238858962203
part_d_premium,85+,2084-12-01,203.55429136716023
part_d_premium,85+,2085-01-01,203.95698924163884
part_d_premium,85+,2085-02-01,204.3604837860231
part_d_premium,85+,2085-03-01,204.76477657639026
part_d_premium,85+,2085-04-01,205.1698691919356
part_d_premium,85+,2085-05-01,205.5757632149784
part_d_premium,85+,2085-06-01,205.98246023096831
part_d_premium,85+,2085-07-01,206.3899618284918
part_d_premium,85+,2085-08-01,206.7982695992778
part_d_premium,85+,2085-09-01,207.2073851382043
part_d_premium,85+,2085-10-01,207.61731004330446
part_d_premium,85+,2085-11-01,208.02804591577296
part_d_premium,85+,2085-12-01,208.4395943599721
part_d_premium,85+,2086-01-01,208.85195698343819
part_d_premium,85+,2086-02-01,209.26513539688767
part_d_premium,85+,2086-03-01,209.67913121422367
part_d_premium,85+,2086-04-01,210.09394605254204
part_d_premium,85+,2086-05-01,210.50958153213782
part_d_premium,85+,2086-06-01,210.92603927651157
part_d_premium,85+,2086-07-01,211.34332091237562
part_d_premium,85+,2086-08-01,211.7614280696605
part_d_premium,85+,2086-09-01,212.1803623815212
part_d_premium,85+,2086-10-01,212.60012548434378
part_d_premium,85+,2086-11-01,213.02071901775156
part_d_premium,85+,2086-12-01,213.44214462461144
part_d_premium,85+,2087-01-01,213.86440395104069
part_d_premium,85+,2087-02-01,214.28749864641298
part_d_premium,85+,2087-03-01,214.71143036336503
part_d_premium,85+,2087-04-01,215.13620075780307
part_d_premium,85+,2087-05-01,215.56181148890914
part_d_premium,85+,2087-06-01,215.98826421914788
part_d_premium,85+,2087-07-01,216.41556061427266
part_d_premium,85+,2087-08-01,216.84370234333235
part_d_premium,85+,2087-09-01,217.2726910786777
part_d_premium,85+,2087-10-01,217.702528495968
part_d_premium,85+,2087-11-01,218.13321627417758
part_d_premium,85+,2087-12-01,218.5647560956021
part_d_premium,85+,2088-01-01,218.99714964586565
part_d_premium,85+,2088-02-01,219.43039861392685
part_d_premium,85+,2088-03-01,219.86450469208583
part_d_premium,85+,2088-04-01,220.29946957599032
part_d_premium,85+,2088-05-01,220.73529496464295
part_d_premium,85+,2088-06-01,221.17198256040746
part_d_premium,85+,2088-07-01,221.6095340690152
part_d_premium,85+,2088-08-01,222.0479511995723
part_d_premium,85+,2088-09-01,222.48723566456601
part_d_premium,85+,2088-10-01,222.92738917987128
part_d_premium,85+,2088-11-01,223.36841346475782
part_d_premium,85+,2088-12-01,223.81031024189662
part_d_premium,85+,2089-01-01,224.25308123736647
part_d_premium,85+,2089-02-01,224.69672818066113
part_d_premium,85+,2089-03-01,225.14125280469585
part_d_premium,85+,2089-04-01,225.5866568458141
part_d_premium,85+,2089-05-01,226.03294204379438
part_d_premium,85+,2089-06-01,226.48011014185727
part_d_premium,85+,2089-07-01,226.9281628866716
part_d_premium,85+,2089-08-01,227.37710202836203
part_d_premium,85+,2089-09-01,227.8269293205156
part_d_premium,85+,2089-10-01,228.2776465201882
part_d_premium,85+,2089-11-01,228.72925538791202
part_d_premium,85+,2089-12-01,229.18175768770215
part_d_premium,85+,2090-01-01,229.63515518706325
part_d_premium,85+,2090-02-01,230.08944965699698
part_d_premium,85+,2090-03-01,230.54464287200858
part_d_premium,85+,2090-04-01,231.00073661011362
part_d_premium,85+,2090-05-01,231.45773265284544
part_d_premium,85+,2090-06-01,231.91563278526183
part_d_premium,85+,2090-07-01,232.37443879595168
part_d_premium,85+,2090-08-01,232.83415247704272
part_d_premium,85+,2090-09-01,233.294775624208
part_d_premium,85+,2090-10-01,233.75631003667274
part_d_premium,85+,2090-11-01,234.2187575172219
part_d_premium,85+,2090-12-01,234.68211987220695
part_d_premium,85+,2091-01-01,235.14639891155275
part_d_premium,85+,2091-02-01,235.6115964487649
part_d_premium,85+,2091-03-01,236.0777143009368
part_d_premium,85+,2091-04-01,236.5447542887564
part_d_premium,85+,2091-05-01,237.01271823651373
part_d_premium,85+,2091-06-01,237.4816079721081
part_d_premium,85+,2091-07-01,237.95142532705455
part_d_premium,85+,2091-08-01,238.42217213649172
part_d_premium,85+,2091-09-01,238.89385023918896
part_d_premium,85+,2091-10-01,239.3664614775529
part_d_premium,85+,2091-11-01,239.84000769763523
part_d_premium,85+,2091-12-01,240.31449074913996
part_d_premium,85+,2092-01-01,240.78991248543002
part_d_premium,85+,2092-02-01,241.26627476353525
part_d_premium,85+,2092-03-01,241.74357944415925
part_d_premium,85+,2092-04-01,242.22182839168653
part_d_premium,85+,2092-05-01,242.70102347419007
part_d_premium,85+,2092-06-01,243.1811665634387
part_d_premium,85+,2092-07-01,243.66225953490385
part_d_premium,85+,2092-08-01,244.14430426776758
part_d_premium,85+,2092-09-01,244.62730264492953
part_d_premium,85+,2092-10-01,245.11125655301413
part_d_premium,85+,2092-11-01,245.5961678823785
part_d_premium,85+,2092-12-01,246.08203852711932
part_d_premium,85+,2093-01-01,246.56887038508037
part_d_premium,85+,2093-02-01,247.05666535786014
part_d_premium,85+,2093-03-01,247.5454253508191
part_d_premium,85+,2093-04-01,248.03515227308702
part_d_premium,85+,2093-05-01,248.52584803757065
part_d_premium,85+,2093-06-01,249.01751456096122
part_d_premium,85+,2093-07-01,249.51015376374153
part_d_premium,85+,2093-08-01,250.003767570194
part_d_premium,85+,2093-09-01,250.49835790840783
part_d_premium,85+,2093-10-01,250.99392671028647
part_d_premium,85+,2093-11-01,251.49047591155556
part_d_premium,85+,2093-12-01,251.98800745177016
part_d_premium,85+,2094-01-01,252.48652327432228
part_d_premium,85+,2094-02-01,252.98602532644878
part_d_premium,85+,2094-03-01,253.4865155592388
part_d_premium,85+,2094-04-01,253.98799592764112
part_d_premium,85+,2094-05-01,254.49046839047236
part_d_premium,85+,2094-06-01,254.9939349104243
part_d_premium,85+,2094-07-01,255.49839745407135
part_d_premium,85+,2094-08-01,256.00385799187865
part_d_premium,85+,2094-09-01,256.51031849820964
part_d_premium,85+,2094-10-01,257.01778095133335
part_d_premium,85+,2094-11-01,257.52624733343293
part_d_premium,85+,2094-12-01,258.0357196306127
part_d_premium,85+,2095-01-01,258.54619983290604
part_d_premium,85+,2095-02-01,259.05768993428353
part_d_premium,85+,2095-03-01,259.5701919326605
part_d_premium,85+,2095-04-01,260.0837078299045
part_d_premium,85+,2095-05-01,260.59823963184374
part_d_premium,85+,2095-06-01,261.1137893482745
part_d_premium,85+,2095-07-01,261.63035899296904
part_d_premium,85+,2095-08-01,262.1479505836837
part_d_premium,85+,2095-09-01,262.6665661421667
part_d_premium,85+,2095-10-01,263.1862076941654
part_d_premium,85+,2095-11-01,263.70687726943527
part_d_premium,85+,2095-12-01,264.2285769017474
part_d_premium,85+,2096-01-01,264.7513086288958
part_d_premium,85+,2096-02-01,265.2750744927064
part_d_premium,85+,2096-03-01,265.79987653904436
part_d_premium,85+,2096-04-01,266.32571681782224
part_d_premium,85+,2096-05-01,266.85259738300795
part_d_premium,85+,2096-06-01,267.3805202926331
part_d_premium,85+,2096-07-01,267.90948760880036
part_d_premium,85+,2096-08-01,268.43950139769214
part_d_premium,85+,2096-09-01,268.97056372957866
part_d_premium,85+,2096-10-01,269.50267667882537
part_d_premium,85+,2096-11-01,270.03584232390176
part_d_premium,85+,2096-12-01,270.57006274738933
part_d_premium,85+,2097-01-01,271.1053400359893
part_d_premium,85+,2097-02-01,271.6416762805313
part_d_premium,85+,2097-03-01,272.1790735759814
part_d_premium,85+,2097-04-01,272.7175340214499
part_d_premium,85+,2097-05-01,273.2570597202002
part_d_premium,85+,2097-06-01,273.7976527796563
part_d_premium,85+,2097-07-01,274.3393153114115
part_d_premium,85+,2097-08-01,274.88204943123674
part_d_premium,85+,2097-09-01,275.42585725908856
part_d_premium,85+,2097-10-01,275.97074091911713
part_d_premium,85+,2097-11-01,276.5167025396754
part_d_premium,85+,2097-12-01,277.0637442533267
part_d_premium,85+,2098-01-01,277.61186819685304
part_d_premium,85+,2098-02-01,278.16107651126407
part_d_premium,85+,2098-03-01,278.71137134180503
part_d_premium,85+,2098-04-01,279.26275483796474
part_d_premium,85+,2098-05-01,279.81522915348495
part_d_premium,85+,2098-06-01,280.36879644636804
part_d_premium,85+,2098-07-01,280.9234588788854
part_d_premium,85+,2098-08-01,281.47921861758647
part_d_premium,85+,2098-09-01,282.0360778333067
part_d_premium,85+,2098-10-01,282.59403870117603
part_d_premium,85+,2098-11-01,283.15310340062763
part_d_premium,85+,2098-12-01,283.71327411540653
part_d_premium,85+,2099-01-01,284.27455303357755
part_d_premium,85+,2099-02-01,284.83694234753443
part_d_premium,85+,2099-03-01,285.40044425400833
part_d_premium,85+,2099-04-01,285.9650609540759
part_d_premium,85+,2099-05-01,286.5307946531686
part_d_premium,85+,2099-06-01,287.09764756108086
part_d_premium,85+,2099-07-01,287.6656218919787
part_d_premium,85+,2099-08-01,288.2347198644086
part_d_premium,85+,2099-09-01,288.80494370130606
part_d_premium,85+,2099-10-01,289.3762956300042
part_d_premium,85+,2099-11-01,289.94877788224267
part_d_premium,85+,2099-12-01,290.5223926941763
part_d_premium,85+,2100-01-01,291.0971423063834
part_d_premium,85+,2100-02-01,291.67302896387525
part_d_premium,85+,2100-03-01,292.25005491610455
part_d_premium,85+,2100-04-01,292.82822241697374
part_d_premium,85+,2100-05-01,293.40753372484465
part_d_premium,85+,2100-06-01,293.98799110254686
part_d_premium,85+,2100-07-01,294.5695968173862
part_d_premium,85+,2100-08-01,295.1523531411544
part_d_premium,85+,2100-09-01,295.7362623501374
part_d_premium,85+,2100-10-01,296.3213267251243
part_d_premium,85+,2100-11-01,296.9075485514165
part_d_premium,85+,2100-12-01,297.4949301188365
part_d_premium,85+,2101-01-01,298.0834737217366
part_d_premium,85+,2101-02-01,298.67318165900826
part_d_premium,85+,2101-03-01,299.2640562340911
part_d_premium,85+,2101-04-01,299.8560997549811
part_d_premium,85+,2101-05-01,300.44931453424095
part_d_premium,85+,2101-06-01,301.043702889008
part_d_premium,85+,2101-07-01,301.6392671410035
part_d_premium,85+,2101-08-01,302.23600961654205
part_d_premium,85+,2101-09-01,302.83393264654075
part_d_premium,85+,2101-10-01,303.43303856652733
part_d_premium,85+,2101-11-01,304.0333297166505
part_d_premium,85+,2101-12-01,304.6348084416886
part_d_premium,85+,2102-01-01,305.2374770910583
part_d_premium,85+,2102-02-01,305.84133801882444
part_d_premium,85+,2102-03-01,306.44639358370927
part_d_premium,85+,2102-04-01,307.05264614910067
part_d_premium,85+,2102-05-01,307.66009808306273
part_d_premium,85+,2102-06-01,308.26875175834414
part_d_premium,85+,2102-07-01,308.8786095523875
part_d_premium,85+,2102-08-01,309.4896738473391
part_d_premium,85+,2102-09-01,310.1019470300577
part_d_premium,85+,2102-10-01,310.71543149212397
part_d_premium,85+,2102-11-01,311.33012962985015
part_d_premium,85+,2102-12-01,311.94604384428914
part_d_premium,85+,2103-01-01,312.5631765412437
part_d_premium,85+,2103-02-01,313.18153013127625
part_d_premium,85+,2103-03-01,313.80110702971825
part_d_premium,85+,2103-04-01,314.4219096566791
part_d_premium,85+,2103-05-01,315.0439404370562
part_d_premium,85+,2103-06-01,315.66720180054443
part_d_premium,85+,2103-07-01,316.29169618164485
part_d_premium,85+,2103-08-01,316.91742601967525
part_d_premium,85+,2103-09-01,317.5443937587791
part_d_premium,85+,2103-10-01,318.17260184793497
part_d_premium,85+,2103-11-01,318.8020527409666
part_d_premium,85+,2103-12-01,319.4327488965521
part_d_premium,85+,2104-01-01,320.06469277823356
part_d_premium,85+,2104-02-01,320.6978868544269
part_d_premium,85+,2104-03-01,321.3323335984315
part_d_premium,85+,2104-04-01,321.9680354884394
part_d_premium,85+,2104-05-01,322.6049950075456
part_d_premium,85+,2104-06-01,323.2432146437575
part_d_premium,85+,2104-07-01,323.88269689000435
part_d_premium,85+,2104-08-01,324.5234442441474
part_d_premium,85+,2104-09-01,325.16545920898983
part_d_premium,85+,2104-10-01,325.8087442922854
part_d_premium,85+,2104-11-01,326.45330200674977
part_d_premium,85+,2104-12-01,327.09913487006935
part_d_premium,85+,2105-01-01,327.7462454049112
part_d_premium,85+,2105-02-01,328.39463613893315
part_d_premium,85+,2105-03-01,329.04430960479385
part_d_premium,85+,2105-04-01,329.69526834016193
part_d_premium,85+,2105-05-01,330.3475148877267
part_d_premium,85+,2105-06-01,331.0010517952077
part_d_premium,85+,2105-07-01,331.6558816153645
part_d_premium,85+,2105-08-01,332.312006906007
part_d_premium,85+,2105-09-01,332.96943023000557
part_d_premium,85+,2105-10-01,333.62815415530025
part_d_premium,85+,2105-11-01,334.28818125491176
part_d_premium,85+,2105-12-01,334.949514106951
part_d_premium,85+,2106-01-01,335.612155294629
part_d_premium,85+,2106-02-01,336.27610740626756
part_d_premium,85+,2106-03-01,336.94137303530897
part_d_premium,85+,2106-04-01,337.6079547803258
part_d_premium,85+,2106-05-01,338.2758552450322
part_d_premium,85+,2106-06-01,338.94507703829265
part_d_premium,85+,2106-07-01,339.61562277413316
part_d_premium,85+,2106-08-01,340.28749507175115
part_d_premium,85+,2106-09-01,340.9606965555257
part_d_premium,85+,2106-10-01,341.63522985502743
part_d_premium,85+,2106-11-01,342.31109760502966
part_d_premium,85+,2106-12-01,342.9883024455179
part_d_premium,85+,2107-01-01,343.6668470217001
part_d_premium,85+,2107-02-01,344.346733984018
part_d_premium,85+,2107-03-01,345.0279659881564
part_d_premium,85+,2107-04-01,345.71054569505367
part_d_premium,85+,2107-05-01,346.3944757709129
part_d_premium,85+,2107-06-01,347.0797588872117
part_d_premium,85+,2107-07-01,347.7663977207124
part_d_premium,85+,2107-08-01,348.4543949534732
part_d_premium,85+,2107-09-01,349.1437532728583
part_d_premium,85+,2107-10-01,349.83447537154814
part_d_premium,85+,2107-11-01,350.52656394755036
part_d_premium,85+,2107-12-01,351.2200217042103
part_d_premium,85+,2108-01-01,351.91485135022094
part_d_premium,85+,2108-02-01,352.6110555996344
part_d_premium,85+,2108-03-01,353.30863717187214
part_d_premium,85+,2108-04-01,354.00759879173495
part_d_premium,85+,2108-05-01,354.70794318941483
part_d_premium,85+,2108-06-01,355.4096731005048
part_d_premium,85+,2108-07-01,356.1127912660095
part_d_premium,85+,2108-08-01,356.81730043235655
part_d_premium,85+,2108-09-01,357.52320335140695
part_d_premium,85+,2108-10-01,358.2305027804653
part_d_premium,85+,2108-11-01,358.9392014822916
part_d_premium,85+,2108-12-01,359.64930222511134
part_d_premium,85+,2109-01-01,360.36080778262624
part_d_premium,85+,2109-02-01,361.0737209340257
part_d_premium,85+,2109-03-01,361.78804446399704
part_d_premium,85+,2109-04-01,362.50378116273663
part_d_premium,85+,2109-05-01,363.2209338259608
part_d_premium,85+,2109-06-01,363.9395052549169
part_d_premium,85+,2109-07-01,364.65949825639376
part_d_premium,85+,2109-08-01,365.38091564273316
part_d_premium,85+,2109-09-01,366.10376023184074
part_d_premium,85+,2109-10-01,366.8280348471965
part_d_premium,85+,2109-11-01,367.5537423178666
part_d_premium,85+,2109-12-01,368.280885478514
part_d_premium,85+,2110-01-01,369.0094671694093
part_d_premium,85+,2110-02-01,369.7394902364423
part_d_premium,85+,2110-03-01,370.47095753113297
part_d_premium,85+,2110-04-01,371.2038719106423
part_d_premium,85+,2110-05-01,371.9382362377839
part_d_premium,85+,2110-06-01,372.6740533810349
part_d_premium,85+,2110-07-01,373.4113262145472
part_d_premium,85+,2110-08-01,374.1500576181587
part_d_premium,85+,2110-09-01,374.8902504774049
part_d_premium,85+,2110-10-01,375.6319076835292
part_d_premium,85+,2110-11-01,376.3750321334954
part_d_premium,85+,2110-12-01,377.11962672999834
part_d_premium,85+,2111-01-01,377.8656943814751
part_d_premium,85+,2111-02-01,378.6132380021169
part_d_premium,85+,2111-03-01,379.3622605118802
part_d_premium,85+,2111-04-01,380.1127648364977
part_d_premium,85+,2111-05-01,380.8647539074907
part_d_premium,85+,2111-06-01,381.6182306621798
part_d_premium,85+,2111-07-01,382.37319804369633
part_d_premium,85+,2111-08-01,383.1296590009946
part_d_premium,85+,2111-09-01,383.8876164888626
part_d_premium,85+,2111-10-01,384.64707346793386
part_d_premium,85+,2111-11-01,385.40803290469927
part_d_premium,85+,2111-12-01,386.1704977715183
part_d_premium,85+,2112-01-01,386.9344710466305
part_d_premium,85+,2112-02-01,387.69995571416774
part_d_premium,85+,2112-03-01,388.4669547641653
part_d_premium,85+,2112-04-01,389.2354711925737
part_d_premium,85+,2112-05-01,390.0055080012704
part_d_premium,85+,2112-06-01,390.77706819807213
part_d_premium,85+,2112-07-01,391.55015479674506
part_d_premium,85+,2112-08-01,392.32477081701836
part_d_premium,85+,2112-09-01,393.10091928459536
part_d_premium,85+,2112-10-01,393.87860323116433
part_d_premium,85+,2112-11-01,394.65782569441205
part_d_premium,85+,2112-12-01,395.4385897180348
part_d_premium,85+,2113-01-01,396.2208983517497
part_d_premium,85+,2113-02-01,397.0047546513078
part_d_premium,85+,2113-03-01,397.7901616785053
part_d_premium,85+,2113-04-01,398.5771225011955
part_d_premium,85+,2113-05-01,399.36564019330103
part_d_premium,85+,2113-06-01,400.15571783482585
part_d_premium,85+,2113-07-01,400.947358511867
part_d_premium,85+,2113-08-01,401.7405653166269
part_d_premium,85+,2113-09-01,402.53534134742563
part_d_premium,85+,2113-10-01,403.3316897087123
part_d_premium,85+,2113-11-01,404.129613511078
part_d_premium,85+,2113-12-01,404.92911587126764
part_d_premium,85+,2114-01-01,405.73019991219167
part_d_premium,85+,2114-02-01,406.53286876293913
part_d_premium,85+,2114-03-01,407.33712555878947
part_d_premium,85+,2114-04-01,408.14297344122417
part_d_premium,85+,2114-05-01,408.9504155579402
part_d_premium,85+,2114-06-01,409.75945506286166
part_d_premium,85+,2114-07-01,410.57009511615183
part_d_premium,85+,2114-08-01,411.382338884226
part_d_premium,85+,2114-09-01,412.19618953976385
part_d_premium,85+,2114-10-01,413.01165026172134
part_d_premium,85+,2114-11-01,413.8287242353438
part_d_premium,85+,2114-12-01,414.647414652178
part_d_premium,85+,2115-01-01,415.4677247100843
part_d_premium,85+,2115-02-01,416.2896576132497
part_d_premium,85+,2115-03-01,417.11321657220043
part_d_premium,85+,2115-04-01,417.93840480381357
part_d_premium,85+,2115-05-01,418.76522553133077
part_d_premium,85+,2115-06-01,419.59368198437033
part_d_premium,85+,2115-07-01,420.42377739893936
part_d_premium,85+,2115-08-01,421.25551501744735
part_d_premium,85+,2115-09-01,422.0888980887182
