age_yrs,age_mos,account_0,account_1,account_2,account_3,account_4,account_5,account_6,account_7,account_8,account_9,account_10,account_11,account_12,account_13,account_14,account_15,account_16,account_17,account_18,account_19,account_20,account_21,account_22,account_23,account_24,account_25,account_26,account_27,account_28,account_29,account_30,account_31,account_32,account_33,account_34,account_35,account_36,account_37,account_38,account_39,account_40,account_41,account_42,account_43,account_44,account_45,account_46,account_47,account_48,account_49,account_50,account_51,account_52,account_53,account_54,account_55,account_56,account_57,account_58,account_59,account_60,account_61,account_62,account_63,account_64,account_65,account_66,account_67,account_68,account_69,account_70,account_71,account_72,account_73,account_74,account_75,account_76,account_77,account_78,account_79,account_80,account_81,account_82,account_83,account_84,account_85,account_86,account_87,account_88,account_89,account_90,account_91,account_92,account_93,account_94,account_95,account_96,account_97,account_98,account_99,account_100,avg,account_type
92,0,137434.003272,117161.77,200010.01,115075.23,172754.81,161055.53,165520.23,137678.99,186002.13,154556.93,107990.72,185668.1,215547.5,196675.74,132240.03,172609.42,223505.81,144677.03,114670.22,146980.41,141261.84,149468.96,155858.02,178754.5,130661.86,134142.17,123898.32,135418.77,142834.38,116963.49,109764.14,119619.96,134216.55,157948.95,131394.65,165743.81,127779.35,141016.33,140903.07,120901.29,119631.48,142123.75,135455.34,121263.21,147316.51,138171.63,116635.95,181880.7,118162.12,166290.97,118393.54,140810.9,125292.56,145896.88,196612.89,120435.48,132921.01,143551.94,140562.89,195325.05,114741.66,171737.58,221291.89,123226.91,144620.05,109260.75,138106.2,135421.26,203545.16,109366.94,216892.2,192852.93,123390.21,155591.86,124894.95,171288.04,159209.5,123083.19,119898.1,122907.5,122783.38,150554.83,147009.18,222890.08,128987.99,143439.32,117959.47,148231.64,156321.61,113779.28,200043.07,137162.16,161605.5,186887.4,135242.93,136957.28,115612.69,163597.1,130930.85,117579.16,144610.28,147095.16735912868,savings
92,0,2295435.469353,989345.71,1506432.92,1397478.85,2392671.61,3233465.3,2578570.89,1928483.59,1961731.32,1997886.18,2237559.02,2194475.99,2127816.95,2055745.41,1320671.98,1573598.95,3872407.53,1156209.55,1920474.67,1294593.42,1478771.98,2018124.76,1425207.99,3785256.95,1967903.58,1254436.65,1900174.93,2345690.39,1255946.93,3433549.96,1971430.38,2400148.05,2272463.0,3290831.82,1513976.64,1883593.89,2641848.13,1134914.3,3068892.35,1479767.38,2392209.08,1669178.22,2773617.69,981881.47,2012252.67,1371010.0,2570744.58,1898042.14,1785206.9,983808.84,1449330.51,2368353.93,2032251.0,1286919.48,2477406.54,2040195.77,2004195.32,2340030.98,1757810.53,2312724.64,1819533.83,1823794.95,3461790.83,1941440.69,2212795.28,455448.03,1471487.46,1874346.16,1718258.41,1372347.89,2795753.63,2065882.11,2547331.75,2085192.16,2504555.77,1096736.63,2136683.48,2749666.28,2336896.66,1477567.92,1256393.84,1385660.59,1755445.63,1916247.62,1294334.94,1413981.8,1896108.68,1778705.2,2736131.02,1731622.12,2221649.46,1844278.81,1929993.6,2711902.3,1894167.28,2287270.03,1299237.06,1890783.08,1184080.43,1795568.93,2004263.67,1972678.135340129,retirement
92,0,2432869.4726250004,1106507.48,1706442.93,1512554.08,2565426.42,3394520.8299999996,2744091.12,2066162.58,2147733.45,2152443.11,2345549.74,2380144.0900000003,2343364.45,2252421.15,1452912.01,1746208.3699999999,4095913.34,1300886.58,2035144.89,1441573.8299999998,1620033.82,2167593.72,1581066.01,3964011.45,2098565.44,1388578.8199999998,2024073.25,2481109.16,1398781.31,3550513.45,2081194.5199999998,2519768.01,2406679.55,3448780.77,1645371.2899999998,2049337.7,2769627.48,1275930.6300000001,3209795.42,1600668.67,2511840.56,1811301.97,2909073.03,1103144.68,2159569.1799999997,1509181.63,2687380.5300000003,2079922.8399999999,1903369.02,1150099.81,1567724.05,2509164.83,2157543.56,1432816.3599999999,2674019.43,2160631.25,2137116.33,2483582.92,1898373.42,2508049.69,1934275.49,1995532.53,3683082.72,2064667.5999999999,2357415.3299999996,564708.78,1609593.66,2009767.42,1921803.5699999998,1481714.8299999998,3012645.83,2258735.04,2670721.96,2240784.02,2629450.72,1268024.67,2295892.98,2872749.4699999997,2456794.7600000002,1600475.42,1379177.2200000002,1536215.4200000002,1902454.8099999998,2139137.7,1423322.93,1557421.12,2014068.15,1926936.8399999999,2892452.63,1845401.4000000001,2421692.53,1981440.97,2091599.1,2898789.6999999997,2029410.21,2424227.3099999996,1414849.75,2054380.1800000002,1315011.28,1913148.0899999999,2148873.9499999997,2119773.3026992576,total
93,0,138809.112033,117718.32,205911.01,116312.34,176166.46,163753.74,168293.24,138745.92,189675.4,156333.73,108503.7,190171.2,221098.08,201445.83,132471.09,175889.61,228241.16,146666.03,115214.93,149442.82,144156.86,151973.06,157767.0,181480.44,132850.86,134578.23,124301.09,135655.4,144904.83,117167.85,109873.51,120905.94,134854.11,160595.11,133989.5,167402.17,128866.12,141791.59,142101.45,121294.31,121635.68,144717.94,136402.76,121839.24,148236.61,140382.96,117190.01,185472.56,118546.24,170822.48,119578.15,143381.11,126827.17,146808.12,200349.23,121007.58,133552.41,144664.37,142600.42,200941.06,115717.53,176031.36,228531.91,124367.37,144872.75,109451.67,138555.16,137486.37,208329.59,109722.47,224916.55,198975.79,124253.24,157031.87,126237.64,174286.06,161398.28,124867.32,120827.2,123491.35,123734.87,152173.39,149582.28,226493.71,129213.38,146165.17,118254.25,150047.2,159292.27,114660.99,206094.25,137608.05,165038.98,190998.68,136087.63,137710.25,115988.53,168545.81,131748.61,118667.35,146272.74,149168.9021983465,savings
93,0,2255920.405766,915648.74,1399482.29,1321589.15,2251576.63,3223352.8,2577160.61,1872026.21,1899618.95,1963287.1,2184991.53,2174497.73,2093101.54,2022470.06,1247298.5,1475962.48,3965626.3,1067166.2,1799225.16,1225660.63,1400515.27,1930677.97,1318577.13,3800360.05,1974993.51,1166102.89,1857192.04,2152225.82,1173548.72,3444544.86,1963920.21,2417956.58,2246182.53,3219720.96,1452093.62,1816200.77,2596363.78,1045121.44,2983070.61,1402810.78,2347173.13,1591940.75,2748743.74,913741.89,1924716.49,1275074.8,2518162.92,1801573.77,1722292.35,882342.55,1366241.25,2298945.9,1952606.21,1230286.67,2492670.77,1995259.65,1939865.77,2272809.98,1742947.11,2305279.73,1767152.96,1772283.32,3456121.43,1822750.42,2143689.3,319395.04,1376245.91,1862777.27,1626729.6,1356726.23,2860023.0,1971705.96,2516244.03,2030290.29,2436510.46,1019027.45,2086401.65,2709922.84,2253575.93,1369356.59,1170826.18,1298565.36,1646976.71,1890064.48,1191932.39,1336248.81,1797747.38,1690173.34,2689784.55,1668367.53,2147497.97,1747845.91,1792820.77,2690513.94,1914545.38,2293737.71,1212378.09,1809795.32,1076203.57,1762602.04,1956171.63,1912497.4923343165,retirement
93,0,2394729.5177990003,1033367.06,1605393.3,1437901.49,2427743.09,3387106.54,2745453.8499999996,2010772.13,2089294.3499999999,2119620.83,2293495.23,2364668.93,2314199.62,2223915.89,1379769.59,1651852.0899999999,4193867.46,1213832.23,1914440.0899999999,1375103.45,1544672.13,2082651.03,1476344.13,3981840.4899999998,2107844.37,1300681.1199999999,1981493.1300000001,2287881.2199999997,1318453.55,3561712.71,2073793.72,2538862.52,2381036.6399999997,3380316.07,1586083.12,1983602.94,2725229.9,1186913.03,3125172.06,1524105.09,2468808.81,1736658.69,2885146.5,1035581.13,2072953.1,1415457.76,2635352.9299999997,1987046.33,1840838.59,1053165.03,1485819.4,2442327.01,2079433.38,1377094.79,2693020.0,2116267.23,2073418.18,2417474.35,1885547.53,2506220.79,1882870.49,1948314.6800000002,3684653.3400000003,1947117.79,2288562.05,428846.70999999996,1514801.0699999998,2000263.6400000001,1835059.1900000002,1466448.7,3084939.55,2170681.75,2640497.27,2187322.16,2562748.1,1193313.51,2247799.9299999997,2834790.1599999997,2374403.1300000004,1492847.9400000002,1294561.0499999998,1450738.75,1796558.99,2116558.19,1321145.77,1482413.98,1916001.63,1840220.54,2849076.82,1783028.52,2353592.22,1885453.96,1957859.75,2881512.62,2050633.0099999998,2431447.96,1328366.62,1978341.1300000001,1207952.1800000002,1881269.3900000001,2102444.37,2061666.394532663,total
94,0,140197.979572,117924.03,212293.4,117562.76,179382.02,166619.9,170859.65,140030.0,192853.08,157897.94,109019.13,194925.87,227455.1,206029.11,132603.1,179232.12,234859.69,148792.02,115416.25,151721.75,147219.62,154974.3,159580.72,183975.42,135474.47,135015.71,124891.56,135790.58,147005.26,117372.6,110065.49,122386.8,135899.15,163285.59,136635.59,169077.13,129962.12,142677.16,143310.02,121870.48,123582.36,147359.47,137254.7,122235.31,149385.37,142417.87,117659.16,189273.64,118664.37,175477.48,120952.84,145783.2,128665.58,147725.06,204305.82,121400.97,133986.56,145567.91,144560.88,206718.52,116875.36,180564.33,235329.8,125331.14,145343.7,109642.94,138693.22,139686.73,212912.57,110161.73,233406.64,205293.02,125029.3,158248.77,127688.87,177598.11,163617.17,126583.98,121945.45,124262.65,124787.24,153809.34,152312.58,234533.5,129439.18,148613.92,118460.89,152110.03,162676.6,115549.56,211865.11,137848.5,168545.43,194913.0,137142.22,138570.36,116365.58,173896.94,132769.58,119586.97,148064.31,151338.59464922774,savings
94,0,2210884.851209,812336.62,1325557.57,1262489.82,2165245.2,3223116.2,2585537.89,1778042.85,1777685.32,1925786.52,2094887.42,2116354.1,2084655.99,2027646.68,1146459.7,1450161.93,3934318.2,991553.0,1729797.71,1094077.87,1407245.77,1879854.76,1232183.63,3828931.44,1921649.67,1101873.87,1806481.06,2003266.86,1094400.76,3458418.78,1926238.32,2358151.01,2193850.76,3252269.43,1306370.13,1719337.69,2575893.6,947803.52,3001165.48,1346942.57,2253602.77,1549118.36,2770830.13,828997.77,1816297.05,1189116.68,2447436.18,1750949.34,1646906.33,810732.85,1271107.85,2227526.66,1913933.27,1136353.98,2437561.87,1899645.4,1833506.13,2135571.47,1664403.87,2233166.27,1726727.34,1722426.68,3456263.21,1773740.28,2116846.48,207673.97,1314809.67,1817477.71,1552149.94,1310487.69,2827013.35,1950395.26,2544814.47,2058724.69,2403782.07,911618.15,2048100.82,2699409.9,2228545.25,1263826.18,1067588.02,1225514.52,1563063.78,1888570.93,1108668.66,1245042.74,1732098.1,1618425.84,2635514.99,1572816.91,2126717.53,1660223.84,1757102.28,2630624.65,1903472.81,2272766.39,1077842.58,1739272.63,1009768.15,1662366.24,1855928.42,1853504.078229792,retirement
94,0,2351082.830781,930260.65,1537850.97,1380052.58,2344627.22,3389736.1,2756397.54,1918072.85,1970538.4000000001,2083684.46,2203906.55,2311279.97,2312111.09,2233675.79,1279062.8,1629394.0499999998,4169177.89,1140345.02,1845213.96,1245799.62,1554465.3900000001,2034829.06,1391764.3499999999,4012906.86,2057124.14,1236889.58,1931372.62,2139057.44,1241406.02,3575791.38,2036303.81,2480537.8099999996,2329749.9099999997,3415555.02,1443005.72,1888414.8199999998,2705855.72,1090480.68,3144475.5,1468813.05,2377185.13,1696477.83,2908084.83,951233.0800000001,1965682.42,1331534.5499999998,2565095.3400000003,1940222.98,1765570.7000000002,986210.33,1392060.6900000002,2373309.8600000003,2042598.85,1284079.04,2641867.69,2021046.3699999999,1967492.69,2281139.3800000004,1808964.75,2439884.79,1843602.7000000002,1902991.01,3691593.01,1899071.42,2262190.18,317316.91000000003,1453502.89,1957164.44,1765062.51,1420649.42,3060419.99,2155688.28,2669843.77,2216973.46,2531470.94,1089216.26,2211717.99,2825993.88,2350490.7,1388088.8299999998,1192375.26,1379323.86,1715376.36,2123104.4299999997,1238107.8399999999,1393656.66,1850558.99,1770535.87,2798191.5900000003,1688366.47,2338582.6399999997,1798072.34,1925647.71,2825537.65,2040615.03,2411336.75,1194208.1600000001,1913169.5699999998,1142537.73,1781953.21,2003992.73,2004842.6728790198,total
95,0,141600.743554,118130.07,218556.82,118473.78,182924.53,169160.78,172952.37,141535.39,196083.99,159121.55,109781.65,199799.4,234335.49,210406.44,132934.45,182771.71,239709.07,150614.45,115531.26,153921.0,150458.27,158150.36,161774.61,186228.78,138149.9,135454.62,125484.83,135925.89,149247.02,117489.56,110257.82,123977.92,136952.29,166021.17,139027.09,170641.93,131164.94,143248.34,144636.35,122358.36,125745.39,150049.23,138111.95,122448.91,150318.38,144162.22,118394.04,193294.95,118782.61,179864.75,122343.34,148225.54,130821.13,148426.78,208035.01,121795.62,134120.07,146477.11,146765.39,212041.73,118306.87,185214.06,241016.53,126302.38,145597.66,109834.52,138831.42,141922.32,218076.42,110602.74,241866.83,212272.7,125435.74,159713.34,129061.59,180839.8,165866.58,128229.67,123439.07,125038.77,125848.55,155232.85,155320.53,242858.67,129957.37,150768.13,118845.97,154314.92,165889.23,116532.31,217956.67,138296.61,172126.38,198907.55,137998.78,139228.61,116568.92,179027.52,133898.79,120513.72,150099.88,153493.86251043563,savings
95,0,2159989.788468,679531.85,1224206.92,1182460.92,2012139.81,3080736.36,2486594.61,1726031.7,1681003.39,1806452.29,1982812.83,2089729.54,1986635.52,1982396.1,1054428.71,1356258.91,4036085.84,909755.91,1652679.82,1024750.91,1359107.19,1842398.05,1119059.33,3657554.38,1803618.45,1021773.5,1683921.58,1914915.49,985995.26,3455486.82,1911525.05,2323242.51,2062968.7,3197346.31,1266624.0,1645320.76,2541036.02,858851.36,2852563.7,1227969.92,2228849.34,1470116.6,2674529.89,697461.57,1786854.37,1076886.4,2383335.09,1717143.61,1541456.82,676422.68,1177820.46,2177580.25,1881478.34,1045765.76,2420355.62,1865046.31,1766447.66,2041601.63,1605583.26,2194653.61,1621026.79,1629207.46,3523480.69,1727510.61,2075406.16,70762.14,1260895.11,1780752.65,1482483.17,1153528.16,2721804.47,1942323.48,2477492.27,2049396.55,2317060.73,769853.5,1975090.52,2578288.2,2180464.43,1152363.26,981258.71,1134152.08,1473989.45,1827271.93,969333.4,1182040.7,1660483.45,1517110.96,2558499.27,1481837.18,2066720.44,1621638.76,1721492.73,2608064.97,1819739.82,2262422.72,975126.68,1660387.45,944777.9,1632012.52,1794103.03,1778782.216618495,retirement
95,0,2301590.532022,797661.9199999999,1442763.74,1300934.7,2195064.34,3249897.1399999997,2659546.98,1867567.0899999999,1877087.38,1965573.84,2092594.48,2289528.94,2220971.01,2192802.54,1187363.16,1539030.6199999999,4275794.91,1060370.36,1768211.08,1178671.9100000001,1509565.46,2000548.4100000001,1280833.94,3843783.1599999997,1941768.3499999999,1157228.12,1809406.4100000001,2050841.38,1135242.28,3572976.38,2021782.87,2447220.4299999997,2199920.9899999998,3363367.48,1405651.09,1815962.69,2672200.96,1002099.7,2997200.0500000003,1350328.28,2354594.73,1620165.83,2812641.8400000003,819910.48,1937172.75,1221048.6199999999,2501729.13,1910438.56,1660239.4300000002,856287.43,1300163.8,2325805.79,2012299.4700000002,1194192.54,2628390.63,1986841.9300000002,1900567.73,2188078.7399999998,1752348.65,2406695.34,1739333.6600000001,1814421.52,3764497.2199999997,1853812.9900000002,2221003.82,180596.66,1399726.53,1922674.97,1700559.5899999999,1264130.9,2963671.3000000003,2154596.18,2602928.0100000002,2209109.89,2446122.32,950693.3,2140957.1,2706517.87,2303903.5,1277402.03,1107107.26,1289384.9300000002,1629309.98,2070130.5999999999,1099290.77,1332808.83,1779329.42,1671425.88,2724388.5,1598369.49,2284677.11,1759935.37,1893619.1099999999,2806972.52,1957738.6,2401651.33,1091695.6,1839414.97,1078676.69,1752526.24,1944202.9100000001,1932276.0791289308,total
96,0,143017.543022,118514.1,224676.64,119302.38,186810.96,171612.83,174811.72,142951.52,198926.31,160115.39,110549.49,204645.22,241775.36,214561.65,133066.91,186654.89,250916.16,152121.44,115733.14,155806.26,153654.92,161273.6,164241.6,188649.91,141085.06,135691.31,126457.26,136061.33,151747.39,117783.14,110367.69,125868.52,138322.57,169051.54,141356.25,172093.23,132477.32,143714.01,145647.98,123031.06,128040.6,153012.48,139077.95,122754.9,151032.44,145712.03,119044.95,197692.77,118900.97,184092.56,123567.46,150708.79,133208.99,148797.67,211988.41,122283.21,134455.22,147612.2,148673.48,217184.5,119933.33,189706.13,246397.98,127660.21,145852.06,110026.46,138969.75,144512.81,223202.4,111128.14,250633.67,219012.1,125843.5,161191.52,130256.07,184411.12,168395.98,130185.13,125136.08,125632.73,126728.78,156553.09,158854.34,245253.9,130574.7,152840.87,119142.97,156436.42,168792.76,117347.36,224712.42,138434.42,175525.6,203433.08,138963.98,139681.21,116772.62,184442.98,135238.53,121266.42,152502.12,155688.84082200003,savings
96,0,2102879.09354,529635.95,1140534.8,1050707.17,1877334.18,3143911.77,2493849.13,1649581.85,1590417.13,1681851.95,1947293.26,1984386.05,1907232.45,1935015.05,936539.6,1302130.98,4024119.81,774065.26,1515691.98,954554.56,1270255.12,1674020.83,1039222.33,3646791.9,1668271.51,937048.81,1532838.52,1890679.9,900940.2,3437272.65,1836205.74,2223402.7,1985301.21,3089304.79,1211914.15,1610040.45,2462383.57,752818.13,2877104.53,1096589.76,2186128.83,1393717.77,2710566.18,590929.88,1732945.08,1006582.07,2354751.69,1644333.04,1477938.76,564041.59,1053542.33,2093766.31,1872199.62,924077.44,2384188.9,1856475.55,1721301.85,1973443.57,1480415.2,2134841.06,1577342.47,1523164.92,3528155.41,1697468.98,2031078.28,-66631.16,1167629.77,1680002.95,1427939.12,1080995.08,2682817.77,1912403.65,2489435.37,2054291.82,2273903.91,643467.09,1918912.48,2517428.74,2134233.27,1057410.05,875708.47,1085159.59,1404195.4,1705405.33,868076.6,1076517.49,1613860.34,1414176.88,2432591.59,1420363.32,1919195.59,1535890.71,1664002.17,2544962.41,1730511.39,2122842.65,861543.21,1605958.16,846963.21,1550834.09,1698751.66,1704448.3739954464,retirement
96,0,2245896.636562,648150.0499999999,1365211.44,1170009.5499999998,2064145.14,3315524.6,2668660.85,1792533.37,1789343.44,1841967.3399999999,2057842.75,2189031.27,2149007.81,2149576.7,1069606.51,1488785.87,4275035.97,926186.7,1631425.1199999999,1110360.82,1423910.04,1835294.4300000002,1203463.93,3835441.81,1809356.57,1072740.12,1659295.78,2026741.23,1052687.5899999999,3555055.79,1946573.43,2349271.22,2123623.78,3258356.33,1353270.4,1782133.68,2594860.8899999997,896532.14,3022752.51,1219620.82,2314169.43,1546730.25,2849644.1300000004,713684.78,1883977.52,1152294.0999999999,2473796.64,1842025.81,1596839.73,748134.1499999999,1177109.79,2244475.1,2005408.61,1072875.1099999999,2596177.31,1978758.76,1855757.07,2121055.77,1629088.68,2352025.56,1697275.8,1712871.0499999998,3774553.39,1825129.19,2176930.34,43395.3,1306599.52,1824515.76,1651141.52,1192123.22,2933451.44,2131415.75,2615278.87,2215483.34,2404159.98,827878.21,2087308.46,2647613.87,2259369.35,1183042.78,1002437.25,1241712.6800000002,1563049.74,1950659.23,998651.2999999999,1229358.3599999999,1733003.31,1570613.2999999998,2601384.3499999996,1537710.6800000002,2143908.0100000002,1674325.13,1839527.77,2748395.49,1869475.3699999999,2262523.86,978315.83,1790401.14,982201.74,1672100.51,1851253.7799999998,1860137.2148174464,total
97,0,144448.51841,119254.34,231136.55,119958.3,190500.19,174359.37,176821.37,144274.54,201512.52,161356.21,111489.71,209915.06,249995.38,218798.9,133199.5,190761.05,254405.67,153300.29,115848.46,157948.25,156919.47,164458.51,166376.88,191384.47,144294.99,136030.38,127627.62,136196.9,154289.64,117900.5,110726.49,127787.95,139499.0,172010.43,143830.37,173296.91,134099.93,144396.71,146448.71,123984.47,129993.16,156034.24,139946.6,122969.4,151749.88,147278.53,119877.63,201892.97,119198.09,188281.01,124803.83,153120.77,135540.51,149393.36,215857.84,122864.09,134791.2,148978.35,150717.42,222451.99,121582.17,194022.28,250919.29,129127.8,145997.4,110218.73,139108.23,147366.72,228782.9,111573.02,253646.63,225965.48,126063.41,163165.83,131167.12,187500.6,171217.15,132561.39,127232.52,125852.24,127520.3,157530.89,162229.37,253775.83,131292.57,154712.9,119708.93,158587.07,171873.7,118345.4,232016.1,138572.36,179254.84,207908.36,140040.88,140344.73,117064.4,190298.82,136692.42,121660.63,154598.68,157858.27196445546,savings
97,0,2039178.744969,404658.68,1017888.9,942759.71,1772705.87,3151787.55,2327693.7,1500768.24,1485039.67,1629704.03,1723575.2,1922202.84,1832253.81,1844252.88,871628.17,1204197.4,4029178.18,660377.03,1413250.64,813647.61,1166737.41,1640293.32,922182.82,3682310.15,1642435.53,794397.29,1511873.47,1848996.49,789280.17,3497495.28,1787933.62,2159163.21,1977206.79,3127571.29,1095643.65,1513606.52,2412293.15,627246.51,2877881.08,965651.67,2144764.53,1341509.22,2688269.69,419468.19,1647912.35,881512.73,2352804.56,1592333.76,1364371.93,414047.61,947483.72,2000532.82,1807037.77,795961.58,2333387.53,1756877.17,1649872.4,1838558.08,1384044.84,2129690.66,1454892.49,1445135.37,3623697.92,1601633.14,1937099.58,-198954.34,1088324.62,1583027.46,1343045.78,967152.18,2633155.68,1864796.54,2317766.84,2011060.39,2152495.64,503686.76,1849509.92,2465770.9,2010665.72,932520.54,742847.67,975108.65,1329768.95,1693662.75,757265.92,988406.33,1555638.64,1315915.61,2337980.42,1372999.59,1895672.49,1474041.15,1609849.1,2504811.63,1641573.85,2021150.98,758280.04,1525037.11,754425.09,1479568.73,1582448.65,1623963.6227224655,retirement
97,0,2183627.263379,523913.02,1249025.45,1062718.01,1963206.06,3326146.92,2504515.0700000003,1645042.78,1686552.19,1791060.24,1835064.91,2132117.9,2082249.19,2063051.7799999998,1004827.67,1394958.45,4283583.850000001,813677.3200000001,1529099.0999999999,971595.86,1323656.88,1804751.83,1088559.7,3873694.62,1786730.52,930427.67,1639501.0899999999,1985193.39,943569.81,3615395.78,1898660.11,2286951.16,2116705.79,3299581.72,1239474.02,1686903.43,2546393.08,771643.22,3024329.79,1089636.1400000001,2274757.69,1497543.46,2828216.29,542437.59,1799662.23,1028791.26,2472682.19,1794226.73,1483570.02,602328.62,1072287.55,2153653.59,1942578.28,945354.94,2549245.3699999996,1879741.26,1784663.5999999999,1987536.4300000002,1534762.26,2352142.6500000004,1576474.66,1639157.6500000001,3874617.21,1730760.94,2083096.98,-88735.61,1227432.85,1730394.18,1571828.68,1078725.2,2886802.31,2090762.02,2443830.25,2174226.2199999997,2283662.7600000002,691187.36,2020727.0699999998,2598332.29,2137898.2399999998,1058372.78,870367.9700000001,1132639.54,1491998.3199999998,1947438.58,888558.49,1143119.23,1675347.5699999998,1474502.6800000002,2509854.12,1491344.99,2127688.59,1612613.5099999998,1789103.9400000002,2712719.9899999998,1781614.73,2161495.71,875344.4400000001,1715335.9300000002,891117.51,1601229.3599999999,1737047.3299999998,1781821.894686921,total
98,0,145893.811556,120178.52,238128.3,120617.82,193691.67,177280.45,178590.57,145718.14,204433.55,163090.89,112353.69,215163.38,258307.77,223447.53,133432.27,194957.55,266680.52,154488.26,116225.07,160356.88,160018.42,167706.31,168914.04,194303.0,147794.65,136165.93,128713.1,136332.61,156758.92,118283.77,110919.97,130120.45,140998.7,175150.12,146347.81,174379.3,135541.59,144649.01,146924.78,125317.37,131780.29,159232.0,140820.66,123369.14,152811.27,148531.14,120897.15,205729.66,119675.29,192281.25,126145.55,155686.05,137912.86,149991.42,220443.98,123263.49,135026.73,150132.85,152563.43,227680.82,123619.07,198144.49,264720.8,130322.87,146142.88,110328.55,139351.31,150167.21,234331.68,112186.44,262460.17,232800.79,126568.09,165041.62,131888.26,190359.88,173828.13,134782.22,129650.39,125977.65,128316.76,158514.79,165433.17,262784.04,131719.36,156607.86,120546.2,160885.85,175267.94,119351.92,239207.62,138814.5,183063.31,212169.24,141126.08,141011.4,117356.92,196340.58,138366.66,121873.21,156260.69,160297.4467480792,savings
98,0,1968495.99837,295971.99,909857.82,846898.43,1657022.09,3178959.88,2264407.32,1418106.03,1441614.75,1587118.58,1621387.08,1777823.61,1791043.93,1753958.97,771557.09,1038583.48,3948440.03,520204.8,1326984.54,687646.81,1010236.27,1550438.93,802233.21,3615191.96,1521385.36,665912.16,1436203.97,1740986.15,648341.48,3476136.96,1665071.44,2085116.25,1856411.55,3152845.3,970467.07,1380494.41,2344564.15,486813.01,2812887.32,831093.9,2117903.0,1248503.61,2605440.22,256744.7,1512010.26,767872.79,2258428.28,1564024.41,1223012.37,269981.48,838291.72,1936171.09,1713028.88,688080.85,2250197.66,1686155.77,1541923.94,1734501.18,1274888.26,2077081.91,1309183.92,1317248.31,3565234.56,1558921.55,1839506.74,-364449.81,990043.34,1517064.36,1253631.4,898051.63,2535408.55,1809221.74,2258272.38,1926282.68,2049014.52,356215.13,1762022.01,2446010.41,1969350.44,809363.0,642108.88,856110.44,1236595.09,1519152.03,632264.58,903993.8,1476070.0,1222574.88,2336589.88,1275384.32,1800509.17,1366687.0,1534879.35,2507210.4,1576313.57,1999203.14,626678.86,1426032.9,618947.61,1379860.49,1481983.18,1531167.3553303957,retirement
98,0,2114389.809926,416150.51,1147986.1199999999,967516.25,1850713.76,3356240.33,2442997.8899999997,1563824.17,1646048.3,1750209.4700000002,1733740.77,1992986.9900000002,2049351.7,1977406.5,904989.36,1233541.03,4215120.55,674693.06,1443209.61,848003.6900000001,1170254.69,1718145.24,971147.25,3809494.96,1669180.01,802078.0900000001,1564917.07,1877318.7599999998,805100.4,3594420.73,1775991.41,2215236.7,1997410.25,3327995.42,1116814.88,1554873.71,2480105.7399999998,631462.02,2959812.0999999996,956411.27,2249683.29,1407735.61,2746260.8800000004,380113.84,1664821.53,916403.93,2379325.4299999997,1769754.0699999998,1342687.6600000001,462262.73,964437.27,2091857.1400000001,1850941.7399999998,838072.27,2470641.64,1809419.26,1676950.67,1884634.03,1427451.69,2304762.73,1432802.99,1515392.8,3829955.36,1689244.42,1985649.62,-254121.26,1129394.65,1667231.57,1487963.0799999998,1010238.0700000001,2797868.7199999997,2042022.53,2384840.4699999997,2091324.2999999998,2180902.7800000003,546575.01,1935850.1400000001,2580792.6300000004,2099000.83,935340.65,770425.64,1014625.23,1402028.26,1781936.07,763983.94,1060601.6600000001,1596616.2,1383460.73,2511857.82,1394736.24,2039716.79,1505501.5,1717942.6600000001,2719379.6399999997,1717439.6500000001,2140214.54,744035.78,1622373.48,757314.27,1501733.7,1638243.8699999999,1691464.802078475,total
99,0,147353.56572,121290.79,244796.15,121280.94,196645.39,180781.47,180243.41,147066.78,207396.9,165088.48,113139.54,220704.06,266703.38,228866.9,133565.22,199099.66,273230.6,156149.1,116515.49,162923.27,163297.84,171143.29,171617.36,197849.61,151157.24,136403.87,129904.34,136468.47,159267.72,118579.33,111113.8,132690.14,142725.68,178609.08,149019.09,175730.62,136694.37,144901.77,147181.52,126571.25,133394.35,162854.82,141489.58,124139.68,153995.46,149682.18,122106.79,209484.84,120333.25,196221.87,127501.7,157826.4,140326.74,150928.25,225459.49,123756.96,135161.28,151522.33,154203.57,233373.3,125782.75,202057.55,274313.47,131136.84,146398.26,110687.21,139490.17,153132.78,239663.15,112551.15,271973.45,239319.45,127074.79,166815.9,132910.32,193406.44,177001.0,136635.19,131822.45,126197.77,129118.21,159862.96,169072.51,272703.54,131850.61,158291.49,121208.95,162856.4,178598.65,120186.71,246622.05,139057.06,187228.32,216201.2,142219.74,142104.14,117473.86,202279.78,139854.18,121994.65,157940.58,162699.26738336633,savings
