age_band,month,healthcare_cost
85+,2039-01-01,9666.734350220542
85+,2025-07-01,7018.274806020123
85+,2158-03-01,163189.1512175295
85+,2100-08-01,41647.16533961473
85+,2038-12-01,9647.648103701327
85+,2160-01-01,170441.18202328196
85+,2110-09-01,52898.498282936634
85+,2040-10-01,10076.383964689036
85+,2088-04-01,31085.12717590597
85+,2173-07-01,234759.9195664678
85+,2099-02-01,40191.62004480056
85+,2098-07-01,39639.41203650212
85+,2168-12-01,210579.36776506895
85+,2036-10-01,9164.417828914371
85+,2105-08-01,46890.53957613159
85+,2032-03-01,8220.471858703791
85+,2166-10-01,200031.8929136036
85+,2028-12-01,7610.652416339605
85+,2093-05-01,35067.9809062497
85+,2032-04-01,8236.734677446042
85+,2095-11-01,37210.084222439844
85+,2166-09-01,199636.94484928984
85+,2105-09-01,46983.304609448445
85+,2093-04-01,34998.74179154366
85+,2170-01-01,216059.8666954223
85+,2032-05-01,8253.029669435517
85+,2170-02-01,216487.30474398422
85+,2028-11-01,7595.625750360416
85+,2103-02-01,44191.15357841318
85+,2105-10-01,47076.253162756395
85+,2093-03-01,34929.63938430925
85+,2032-06-01,8269.356898321572
85+,2166-07-01,198849.38656756768
85+,2170-03-01,216915.5884067183
85+,2105-11-01,47169.38559911885
85+,2032-07-01,8285.716427879473
85+,2166-08-01,199242.77658049404
85+,2103-03-01,44278.57833127524
85+,2095-10-01,37136.61568438552
85+,2166-11-01,200427.62231612913
85+,2103-05-01,44453.94704459953
85+,2093-09-01,35346.309856876396
85+,2031-10-01,8139.638144756817
85+,2167-03-01,202018.38426917634
85+,2169-11-01,215207.52076570364
85+,2105-05-01,46613.341976238
85+,2031-11-01,8155.741047613362
85+,2167-02-01,201619.51402573305
85+,2093-08-01,35276.521202401
85+,2029-02-01,7640.794990290974
85+,2095-09-01,37063.29220448403
85+,2103-04-01,44366.17603928314
85+,2031-12-01,8171.875807350496
85+,2167-01-01,201221.4313218578
85+,2105-06-01,46705.55862080049
85+,2093-07-01,35206.87034042258
85+,2169-12-01,215633.27259143064
85+,2032-01-01,8188.042486991688
85+,2166-12-01,200824.13460261247
85+,2029-01-01,7625.708810046024
85+,2105-07-01,46797.957700459316
85+,2093-06-01,35137.356998880095
85+,2032-02-01,8204.241149685095
85+,2166-06-01,198456.7732739028
85+,2028-10-01,7580.628753413275
85+,2093-02-01,34860.673414627774
85+,2095-12-01,37283.698105620126
85+,2028-07-01,7535.815191549293
85+,2033-01-01,8384.55550667949
85+,2165-12-01,196117.3189478637
85+,2102-11-01,43929.91363920164
85+,2106-04-01,47637.81878432498
85+,2092-09-01,34517.880719605855
85+,2033-02-01,8401.142937277536
85+,2165-11-01,195730.09991809487
85+,2170-07-01,218637.21270716545
85+,2028-06-01,7520.936286092884
85+,2106-05-01,47732.06218366771
85+,2033-03-01,8417.763183312683
85+,2165-10-01,195343.645423441
85+,2096-03-01,37505.414704170464
85+,2092-08-01,34449.72773671973
85+,2102-10-01,43843.177298788345
85+,2033-04-01,8434.416309704746
85+,2165-09-01,194957.9539543846
85+,2106-06-01,47826.49202769971
85+,2170-08-01,219069.7496006289
85+,2092-07-01,34381.709316818924
85+,2028-05-01,7506.086757926383
85+,2033-05-01,8451.102381501969
85+,2170-06-01,218205.52982556145
85+,2105-04-01,46521.30740656736
85+,2092-10-01,34586.16853168748
85+,2166-01-01,196505.30402525174
85+,2103-01-01,44103.901439209956
85+,2032-08-01,8302.10832201066
85+,2166-05-01,198064.93516592518
85+,2105-12-01,47262.702282317456
85+,2093-01-01,34791.843613113444
85+,2170-04-01,217344.71935653014
85+,2028-09-01,7565.661366918892
85+,2032-09-01,8318.532644742987
85+,2166-04-01,197673.87071308817
85+,2106-01-01,47356.20357685353
85+,2096-01-01,37357.45762146718
85+,2092-12-01,34723.149710912374
85+,2032-10-01,8334.989460230981
85+,2166-03-01,197283.57838786754
85+,2102-12-01,44016.82157285274
85+,2106-02-01,47449.889847949504
85+,2170-05-01,217774.6992696343
85+,2028-08-01,7550.72353241363
85+,2032-11-01,8351.478832756084
85+,2166-02-01,196894.05666575494
85+,2092-11-01,34654.59143970147
85+,2096-02-01,37431.363058090734
85+,2032-12-01,8368.000826726908
85+,2106-03-01,47543.761461550355
85+,2165-08-01,194573.0240043887
85+,2167-04-01,202418.0436102023
85+,2029-03-01,7655.911016002105
85+,2104-05-01,45520.84177366992
85+,2030-07-01,7901.874950293992
85+,2168-06-01,208097.0094924559
85+,2094-08-01,36123.157711258624
85+,2169-03-01,211831.62930343588
85+,2029-10-01,7762.563843495195
85+,2095-03-01,36626.38154704146
85+,2030-08-01,7917.507478724155
85+,2168-05-01,207686.13745654514
85+,2104-06-01,45610.89709062548
85+,2168-07-01,208508.69436947387
85+,2103-10-01,44895.41355395927
85+,2030-09-01,7933.170933478344
85+,2168-04-01,207276.07665684714
85+,2169-04-01,212250.70249661148
85+,2104-07-01,45701.1305668548
85+,2029-09-01,7747.237239724944
85+,2094-06-01,35980.65356685322
85+,2030-10-01,7948.865375739079
85+,2168-03-01,206866.82549163658
85+,2095-04-01,36698.84067280969
85+,2103-09-01,44806.770905922356
85+,2094-07-01,36051.835228592725
85+,2103-11-01,44984.23156654248
85+,2030-06-01,7886.273287126132
85+,2094-09-01,36194.621293441436
85+,2104-01-01,45162.395073751
85+,2094-12-01,36409.86143126965
85+,2030-02-01,7824.174070057958
85+,2030-01-01,7808.725821487129
85+,2168-11-01,210163.59449775744
85+,2095-01-01,36481.89220846404
85+,2104-02-01,45251.7412642951
85+,2103-12-01,45073.225290601215
85+,2030-03-01,7839.652880386155
85+,2168-10-01,209748.6421437748
85+,2169-01-01,210995.96356974833
85+,2094-11-01,36337.972873476414
85+,2029-12-01,7793.308074331756
85+,2030-04-01,7855.162312933006
85+,2168-09-01,209334.50908228895
85+,2104-03-01,45341.26421122585
85+,2094-10-01,36266.22625428274
85+,2095-02-01,36554.06548641673
85+,2030-05-01,7870.7024282794155
85+,2168-08-01,208921.1936956681
85+,2169-02-01,211413.3835390471
85+,2104-04-01,45430.96426422594
85+,2029-11-01,7777.920768369067
85+,2104-08-01,45791.542554816006
85+,2030-11-01,7964.590866809924
85+,2168-02-01,206458.38236235065
85+,2169-05-01,212670.60475550225
85+,2094-01-01,35626.847859828165
85+,2169-08-01,213935.30234436414
85+,2031-05-01,8059.599286558121
85+,2167-08-01,204024.60321842588
85+,2029-05-01,7686.232840116617
85+,2105-01-01,46246.292555521024
85+,2093-12-01,35556.50530397426
85+,2031-06-01,8075.54384601716
85+,2167-07-01,203621.77184518933
85+,2095-07-01,36917.07927407895
85+,2103-06-01,44541.891690063945
85+,2105-02-01,46337.78305463819
85+,2169-09-01,214358.5373002639
85+,2031-07-01,8091.519949101048
85+,2167-06-01,203219.73583247646
85+,2093-11-01,35486.301634254305
85+,2029-04-01,7671.056946223639
85+,2031-08-01,8107.527658213535
85+,2167-05-01,202818.49360990737
85+,2105-03-01,46429.45455229527
85+,2093-10-01,35416.236576447984
85+,2095-08-01,36990.113496328835
85+,2169-10-01,214782.6095552254
85+,2104-12-01,46154.982697575644
85+,2031-09-01,8123.567035881823
85+,2167-09-01,204428.23152567283
85+,2031-04-01,8043.6862084434
85+,2094-05-01,35909.612447999694
85+,2029-08-01,7731.940897191557
85+,2030-12-01,7980.347468115718
85+,2168-01-01,206050.74567358237
85+,2104-09-01,45882.1334076645
85+,2094-04-01,35838.711594540706
85+,2095-05-01,36771.44314675169
85+,2031-01-01,7996.13524120282
85+,2167-12-01,205643.91383307514
85+,2169-06-01,213091.33772027484
85+,2029-07-01,7716.674756146476
85+,2104-10-01,45972.903479254295
85+,2094-03-01,35767.95072953268
85+,2031-02-01,8011.95424773935
85+,2103-08-01,44718.30327618751
85+,2167-11-01,205237.88525171624
85+,2104-11-01,46063.8531241395
85+,2031-03-01,8027.804549515422
85+,2167-10-01,204832.65834353009
85+,2169-07-01,213512.90303434126
85+,2029-06-01,7701.438756959113
85+,2094-02-01,35697.329576578835
85+,2095-06-01,36844.189252457705
85+,2103-07-01,44630.01031919414
85+,2096-04-01,37579.61284895712
85+,2106-07-01,47921.10868527034
85+,2092-06-01,34313.82519421885
85+,2097-02-01,38329.71577148491
85+,2171-10-01,225215.88959698004
85+,2035-08-01,8914.320932721306
85+,2163-05-01,184462.34535977725
85+,2108-03-01,49853.24721830663
85+,2027-03-01,7301.245704652884
85+,2090-10-01,32983.94063156842
85+,2101-11-01,42900.306288282845
85+,2035-09-01,8931.95641496988
85+,2163-04-01,184098.1382067205
85+,2090-11-01,33049.19380159518
85+,2108-04-01,49951.873469592356
85+,2035-10-01,8949.62678604919
85+,2171-11-01,225661.44129441847
85+,2163-03-01,183734.65015354333
85+,2027-02-01,7286.829939166045
85+,2097-03-01,38405.54465707055
85+,2108-05-01,50050.69483630156
85+,2035-11-01,8967.332114980909
85+,2163-02-01,183371.8797804368
85+,2101-10-01,42815.602830847994
85+,2090-08-01,32853.820549697615
85+,2090-09-01,32918.81629906259
85+,2163-06-01,184827.27303533143
85+,2035-07-01,8896.72027041807
85+,2108-02-01,49754.8156972035
85+,2027-06-01,7344.664341887582
85+,2107-11-01,49460.68567398165
85+,2096-12-01,38178.50686015501
85+,2035-03-01,8826.664447705281
85+,2163-10-01,186294.21751350496
85+,2091-02-01,33245.72888815667
85+,2102-01-01,43070.21624922848
85+,2171-08-01,224327.42359104397
85+,2035-04-01,8844.126516364964
85+,2163-09-01,185926.3934654089
85+,2107-12-01,49558.53530838332
85+,2027-05-01,7330.162849537483
85+,2091-01-01,33180.08767424912
85+,2097-01-01,38254.036604382396
85+,2035-05-01,8861.62313078581
85+,2163-08-01,185559.29565848227
85+,2108-01-01,49656.57852180277
85+,2101-12-01,42985.17731723901
85+,2090-12-01,33114.57606402623
85+,2035-06-01,8879.154359310787
85+,2163-07-01,185192.9226588157
85+,2171-09-01,224771.21760816153
85+,2027-04-01,7315.689989303244
85+,2035-12-01,8985.072470923258
85+,2027-01-01,7272.44263653376
85+,2163-01-01,183009.82567039478
85+,2108-06-01,50149.71170443725
85+,2090-03-01,32530.761681785112
85+,2036-06-01,9092.254063934246
85+,2162-07-01,180852.4635339997
85+,2026-10-01,7229.450944340968
85+,2097-06-01,38633.932589585085
85+,2108-11-01,50647.74213015721
85+,2101-07-01,42562.49458236135
85+,2036-07-01,9110.241556908104
85+,2162-06-01,180495.38382356585
85+,2090-02-01,32466.5321173405
85+,2172-04-01,227902.456443993
85+,2026-09-01,7215.176932257549
85+,2036-08-01,9128.264635106618
85+,2162-05-01,180139.00914040746
85+,2108-12-01,50747.94015578451
85+,2090-01-01,32402.429369383906
85+,2097-07-01,38710.363316896604
85+,2036-09-01,9146.323368929157
85+,2162-04-01,179783.3380925005
85+,2101-06-01,42478.45810896296
85+,2172-05-01,228353.32306135606
85+,2109-01-01,50848.33640632604
85+,2089-12-01,32338.453187525618
85+,2172-03-01,227452.4800291631
85+,2171-07-01,223884.50581213742
85+,2108-10-01,50547.741938063824
85+,2036-05-01,9074.302085924668
85+,2090-07-01,32788.953129595684
85+,2036-01-01,9002.847923171279
85+,2162-12-01,182648.48640920938
85+,2097-04-01,38481.52355733209
85+,2101-09-01,42731.06661407695
85+,2108-07-01,50248.92446076603
85+,2090-06-01,32724.213785380216
85+,2036-02-01,9020.6585411571
85+,2172-01-01,226555.19078001915
85+,2162-11-01,182287.86058546495
85+,2026-12-01,7258.083740558248
85+,2108-08-01,50348.33349281972
85+,2036-03-01,9038.504394450207
85+,2162-10-01,181927.94679053218
85+,2090-05-01,32659.602264174908
85+,2097-05-01,38557.6527690483
85+,2172-02-01,227003.392059228
85+,2026-11-01,7243.753195152679
85+,2036-04-01,9056.385552757723
85+,2162-09-01,181568.74361856337
85+,2108-09-01,50447.93918889678
85+,2090-04-01,32595.11831360278
85+,2101-08-01,42646.697307765484
85+,2162-08-01,181210.24966648658
85+,2163-11-01,186662.76923951614
85+,2035-02-01,8809.23685659873
85+,2091-03-01,33311.49996214795
85+,2033-11-01,8551.914324742229
85+,2165-02-01,192279.3522126513
85+,2092-02-01,34043.62638147243
85+,2102-07-01,43583.994452338025
85+,2033-12-01,8568.832846568353
85+,2170-12-01,220808.471133625
85+,2165-01-01,191899.71096215988
85+,2106-12-01,48397.00713709308
85+,2092-01-01,33976.4097784311
85+,2028-01-01,7446.981259810571
85+,2034-01-01,8585.784838839798
85+,2164-12-01,191520.81928502314
85+,2107-01-01,48492.75246269801
85+,2096-07-01,37803.089176656846
85+,2102-06-01,43497.941103578065
85+,2091-12-01,33909.32588956286
85+,2034-02-01,8602.770367772197
85+,2164-11-01,191142.67570126452
85+,2171-01-01,221245.30349611244
85+,2107-02-01,48588.687204300295
85+,2027-12-01,7432.277750331646
85+,2034-03-01,8619.789499712188
85+,2164-10-01,190765.2787338291
85+,2096-06-01,37728.44979451669
85+,2091-11-01,33842.374452833465
85+,2028-02-01,7461.7138577060305
85+,2170-11-01,220372.50126408055
85+,2033-06-01,8467.82146388129
85+,2165-07-01,194188.8540698903
85+,2102-09-01,43756.612212814805
85+,2170-09-01,219503.14219547025
85+,2028-04-01,7491.266549046522
85+,2106-08-01,48015.912525958745
85+,2033-07-01,8484.57362214858
85+,2165-06-01,193805.4426502957
85+,2092-05-01,34246.07510375947
85+,2033-08-01,8501.358921738916
85+,2096-05-01,37653.95778227373
85+,2170-10-01,219937.39218455082
85+,2165-05-01,193422.7882479738
85+,2106-09-01,48110.90392007521
85+,2092-04-01,34178.45878080435
85+,2028-03-01,7476.4756015645535
85+,2033-09-01,8518.17742821682
85+,2165-04-01,193040.88936825015
85+,2102-08-01,43670.21804315186
85+,2106-10-01,48206.08323866255
85+,2092-03-01,34110.97596123951
85+,2033-10-01,8535.029207276526
85+,2165-03-01,192659.7445194019
85+,2106-11-01,48301.4508534977
85+,2162-03-01,179428.36929056968
85+,2096-08-01,37877.87622024073
85+,2164-09-01,190388.62690857874
85+,2096-10-01,38027.89446081078
85+,2107-07-01,49071.21529371683
85+,2091-06-01,33509.59491622934
85+,2034-10-01,8739.869908251161
85+,2102-03-01,43240.799151635976
85+,2171-05-01,223001.29205210553
85+,2164-03-01,188144.2817572284
85+,2027-08-01,7373.753449622685
85+,2107-08-01,49168.29442658176
85+,2034-11-01,8757.160268536043
85+,2164-02-01,187772.8048951673
85+,2091-05-01,33443.432718515105
85+,2096-11-01,38103.126243778395
85+,2034-12-01,8774.484834885994
85+,2171-06-01,223442.46254137493
85+,2164-01-01,187402.06148648428
85+,2107-09-01,49265.565614157014
85+,2091-04-01,33377.40115312925
85+,2027-07-01,7359.194522997356
85+,2102-02-01,43155.42341641912
85+,2035-01-01,8791.843674971953
85+,2163-12-01,187032.05008303042
85+,2107-10-01,49363.02923639045
85+,2164-04-01,188516.4935236818
85+,2034-04-01,8636.84230113766
85+,2034-09-01,8722.613686494024
85+,2091-07-01,33575.88800470598
85+,2107-03-01,48684.81173662756
85+,2171-02-01,221683.00005783982
85+,2027-11-01,7417.603271836344
85+,2091-10-01,33775.55520672606
85+,2034-05-01,8653.928838658017
85+,2164-08-01,190012.71875428583
85+,2102-05-01,43412.057660741724
85+,2107-04-01,48781.126435148784
85+,2091-09-01,33708.86789024009
85+,2034-06-01,8671.04917901444
85+,2164-07-01,189637.55280262727
85+,2171-03-01,222121.56252847958
85+,2027-10-01,7402.957767005152
85+,2107-05-01,48877.63167607573
85+,2034-07-01,8688.203389080147
85+,2164-06-01,189263.1275881794
85+,2096-09-01,37952.811217391645
85+,2102-04-01,43326.34378836244
85+,2091-08-01,33642.31224289036
85+,2034-08-01,8705.39153586065
85+,2164-05-01,188889.44164841188
85+,2107-06-01,48974.3278363645
85+,2171-04-01,222560.9926210869
85+,2027-09-01,7388.341178631728
85+,2171-12-01,226107.87444083198
85+,2131-11-01,87389.4673050008
85+,2112-11-01,55687.781392708246
85+,2125-05-01,74904.75259167141
85+,2058-07-01,15350.726656193878
85+,2140-06-01,107119.13405584916
85+,2073-08-01,21952.633039233388
85+,2058-08-01,15381.09548288199
85+,2140-05-01,106907.63530917384
85+,2125-06-01,75052.9390261328
85+,2073-07-01,21909.28920141259
85+,2058-09-01,15411.524389177734
85+,2140-04-01,106696.55415101099
85+,2125-07-01,75201.41862249108
85+,2073-06-01,21866.030942769186
85+,2058-10-01,15442.0134939385
85+,2140-03-01,106485.88975686321
85+,2125-08-01,75350.19196071771
85+,2058-11-01,15472.562916256806
85+,2140-02-01,106275.64130386093
85+,2073-05-01,21822.858094333464
85+,2058-12-01,15503.172775460773
85+,2140-01-01,106065.8079707595
85+,2125-09-01,75499.25962193152
85+,2073-04-01,21779.770487469334
85+,2059-01-01,15533.843191114605
85+,2139-12-01,105856.38893793551
85+,2125-10-01,75648.6221884009
85+,2073-03-01,21736.76795387366
85+,2059-02-01,15564.574283019036
85+,2139-11-01,105647.38338738395
85+,2125-11-01,75798.28024354625
85+,2140-07-01,107331.05121716543
85+,2059-03-01,15595.366171211803
85+,2058-06-01,15320.41779049069
85+,2125-04-01,74756.85874028066
85+,2141-04-01,109257.27145063525
85+,2124-10-01,73875.60760586025
85+,2074-03-01,22258.45038476663
85+,2057-10-01,15080.091302674316
85+,2141-03-01,109041.55111102792
85+,2124-11-01,74021.75805033813
85+,2057-11-01,15109.924722907035
85+,2141-02-01,108826.25669515361
85+,2074-02-01,22214.502733389447
85+,2057-12-01,15139.817163535909
85+,2141-01-01,108611.38736205772
85+,2124-12-01,74168.19762884977
85+,2074-01-01,22170.641853374513
85+,2058-01-01,15169.768741322856
85+,2140-12-01,108396.94227244596
85+,2125-01-01,74314.92691339809
85+,2073-12-01,22126.86757339825
85+,2058-02-01,15199.779573260777
85+,2140-11-01,108182.92058868117
85+,2125-02-01,74461.94647711769
85+,2058-03-01,15229.849776574023
85+,2140-10-01,107969.3214747801
85+,2073-11-01,22083.179722475328
85+,2058-04-01,15259.979468718868
85+,2140-09-01,107756.14409641003
85+,2125-03-01,74609.25689427706
85+,2073-10-01,22039.57812995803
85+,2058-05-01,15290.168767383937
85+,2140-08-01,107543.38762088555
85+,2073-09-01,21996.062625535556
85+,2139-10-01,105438.79050271494
85+,2073-02-01,21693.85032557563
85+,2059-04-01,15626.21897596812
85+,2072-06-01,21353.545842548032
85+,2060-02-01,15938.124065811491
85+,2138-11-01,103171.27283924214
85+,2126-08-01,77158.59656777493
85+,2060-03-01,15969.654959320884
85+,2138-10-01,102967.56885030755
85+,2072-05-01,21311.384857747522
85+,2060-04-01,16001.248231391357
85+,2138-09-01,102764.26705971721
85+,2126-09-01,77311.24185285789
85+,2072-04-01,21269.307116669268
85+,2060-05-01,16032.90400542838
85+,2138-08-01,102561.36667336039
85+,2126-10-01,77464.18912092253
85+,2072-03-01,21227.312454954746
85+,2060-06-01,16064.622405081565
85+,2138-07-01,102358.86689869444
85+,2126-11-01,77617.43896939137
85+,2060-07-01,16096.403554245153
85+,2138-06-01,102156.76694474141
85+,2072-02-01,21185.400708569952
85+,2060-08-01,16128.247577058466
85+,2138-05-01,101955.06602208503
85+,2126-12-01,77770.99199686879
85+,2072-01-01,21143.571713804733
85+,2060-09-01,16160.154597906434
85+,2138-04-01,101753.76334286784
85+,2127-01-01,77924.84880314332
85+,2071-12-01,21101.825307272193
85+,2126-07-01,77006.25266943086
85+,2138-12-01,103375.37982220264
85+,2060-01-01,15906.655427701357
85+,2072-07-01,21395.790235754484
85+,2139-09-01,105230.60946915041
85+,2125-12-01,75948.23437194218
85+,2073-01-01,21651.01743493605
85+,2059-05-01,15657.132817801154
85+,2139-08-01,105022.83947352105
85+,2126-01-01,76098.48515931964
85+,2072-12-01,21608.269114646722
85+,2059-06-01,15688.107817462465
85+,2139-07-01,104815.47970426311
85+,2126-02-01,76249.03319256852
85+,2059-07-01,15719.144095942529
85+,2139-06-01,104608.5293514152
85+,2072-11-01,21565.605197729812
85+,2059-08-01,15750.241774471158
85+,2057-09-01,15050.31678630638
85+,2139-05-01,104401.98760661508
85+,2072-10-01,21523.025517537135
85+,2059-09-01,15781.400974518001
85+,2139-04-01,104195.85366309667
85+,2126-04-01,76551.02335004741
85+,2072-09-01,21480.529907749566
85+,2059-10-01,15812.621817793024
85+,2139-03-01,103990.12671568671
85+,2126-05-01,76702.46665387152
85+,2059-11-01,15843.904426246967
85+,2139-02-01,103784.80596080169
85+,2072-08-01,21438.118202376354
85+,2059-12-01,15875.248922071833
85+,2139-01-01,103579.89059644482
85+,2126-06-01,76854.20956275998
85+,2126-03-01,76399.8790597397
85+,2060-10-01,16192.124741420057
85+,2074-04-01,22302.484979168596
85+,2141-05-01,109473.418556594
85+,2076-01-01,23247.602952044035
85+,2055-05-01,14240.079342745184
85+,2143-08-01,115473.83318318868
85+,2123-01-01,70872.23712291535
85+,2075-12-01,23201.70229264364
85+,2055-06-01,14268.250940824571
85+,2143-07-01,115245.83870575663
85+,2123-02-01,71012.44590484399
85+,2055-07-01,14296.478271664937
85+,2143-06-01,115018.294386428
85+,2075-11-01,23155.892260674293
85+,2055-08-01,14324.76144552416
85+,2143-05-01,114791.19933639914
85+,2123-03-01,71152.93206622796
85+,2075-10-01,23110.172677198872
85+,2055-09-01,14353.100572878247
85+,2143-04-01,114564.5526686213
85+,2123-04-01,71293.69615581576
85+,2075-09-01,23064.543363633573
85+,2055-10-01,14381.495764421763
85+,2143-03-01,114338.35349779722
85+,2123-05-01,71434.73872344152
85+,2055-11-01,14409.94713106826
85+,2143-02-01,114112.6009403774
85+,2075-08-01,23019.00414174719
85+,2055-12-01,14438.45478395072
85+,2143-01-01,113887.29411455705
85+,2123-06-01,71576.06032002716
85+,2075-07-01,22973.55483366041
85+,2122-12-01,70732.30517277695
85+,2056-01-01,14467.018834421975
85+,2143-09-01,115702.27870928615
85+,2076-02-01,23293.594418166573
85+,2144-06-01,117778.73345170227
85+,2076-08-01,23571.46024114912
85+,2054-08-01,13989.024849144686
85+,2144-05-01,117546.1881204727
85+,2122-06-01,69898.49640627652
85+,2076-07-01,23524.920149668258
85+,2054-09-01,14016.699778201413
85+,2144-04-01,117314.10193266823
85+,2122-07-01,70036.77880623478
85+,2076-06-01,23478.471948129423
85+,2054-10-01,14044.429457443128
85+,2144-03-01,117082.47398174435
85+,2122-08-01,70175.33477462614
85+,2054-11-01,14072.213995183849
85+,2144-02-01,116851.30336294643
85+,2076-05-01,23432.11545510278
85+,2054-12-01,14100.053499951875
85+,2144-01-01,116620.5891733064
85+,2122-09-01,70314.16485265968
85+,2076-04-01,23385.85048951669
85+,2055-01-01,14127.948080490207
85+,2143-12-01,116390.33051163885
85+,2122-10-01,70453.26958261513
85+,2076-03-01,23339.676870657055
85+,2055-02-01,14155.897845756985
85+,2143-11-01,116160.52647853768
85+,2122-11-01,70592.64950784505
85+,2055-03-01,14183.902904925892
85+,2143-10-01,115931.17617637276
85+,2055-04-01,14211.9633673866
85+,2142-12-01,113662.4321402723
85+,2123-07-01,71717.66149758441
85+,2075-06-01,22928.195261845143
85+,2056-12-01,14784.977698765537
85+,2142-01-01,111218.0606587471
85+,2124-03-01,72860.60243581743
85+,2074-10-01,22568.528005077023
85+,2057-01-01,14814.2272864481
85+,2141-12-01,110998.46888698467
85+,2124-04-01,73004.74486355534
85+,2074-09-01,22523.96812854841
85+,2057-02-01,14843.534739512475
85+,2141-11-01,110779.3106828095
85+,2124-05-01,73149.17245280412
85+,2057-03-01,14872.900172435571
85+,2141-10-01,110560.58519017481
85+,2074-08-01,22479.49623217499
85+,2057-04-01,14902.323699920771
85+,2141-09-01,110342.29155472387
85+,2124-06-01,73293.8857677078
85+,2074-07-01,22435.112142246493
85+,2057-05-01,14931.805436898378
85+,2141-08-01,110124.4289237868
85+,2124-07-01,73438.88537352644
85+,2074-06-01,22390.815685395646
85+,2057-06-01,14961.345498526063
85+,2141-07-01,109906.9964463774
85+,2124-08-01,73584.17183663839
85+,2057-07-01,14990.94400018933
85+,2141-06-01,109689.99327318955
85+,2074-05-01,22346.60668859747
85+,2057-08-01,15020.601057501943
85+,2074-11-01,22613.176035814737
85+,2142-02-01,111438.0868558373
85+,2056-11-01,14755.785862213901
85+,2124-02-01,72716.74460656024
85+,2056-02-01,14495.639394055155
85+,2142-11-01,113438.01413919694
85+,2123-08-01,71859.54280921716
85+,2056-03-01,14524.316574644112
85+,2142-10-01,113214.03923473903
85+,2075-05-01,22882.925249123808
85+,2056-04-01,14553.050488203877
85+,2142-09-01,112990.50655203724
85+,2123-09-01,72001.70480912352
85+,2075-04-01,22837.744618668643
85+,2056-05-01,14581.841246971073
85+,2142-08-01,112767.41521795769
85+,2123-10-01,72144.1480525979
85+,2075-03-01,22792.65319400103
85+,2124-09-01,73729.74572454249
85+,2056-06-01,14610.68896340436
85+,2123-11-01,72286.87309603333
85+,2056-07-01,14639.593750184895
85+,2142-06-01,112322.55311174609
85+,2075-02-01,22747.650798990795
85+,2056-08-01,14668.555720216742
85+,2142-05-01,112100.78060195227
85+,2123-12-01,72429.8804969236
85+,2075-01-01,22702.7372578555
85+,2056-09-01,14697.574986627324
85+,2142-04-01,111879.4459654505
85+,2124-01-01,72573.1708138653
85+,2074-12-01,22657.912395159805
85+,2056-10-01,14726.651662767885
85+,2142-03-01,111658.5483376926
85+,2142-07-01,112544.76436109046
85+,2138-03-01,101552.8581207878
85+,2127-02-01,78079.00998919016
85+,2060-11-01,16224.158132476894
85+,2064-11-01,17838.6505175349
85+,2134-02-01,92179.42494714897
85+,2068-11-01,19613.803667861986
85+,2064-12-01,17873.941282464144
85+,2134-01-01,91997.4235426622
85+,2130-03-01,84002.55538686395
85+,2068-10-01,19575.077674323562
85+,2065-01-01,17909.30186422668
85+,2133-12-01,91815.78148638415
85+,2130-04-01,84168.74029152922
85+,2068-09-01,19536.428142373155
85+,2065-02-01,17944.732400943347
85+,2133-11-01,91634.49806880853
85+,2130-05-01,84335.25396503265
85+,2065-03-01,17980.233031008233
85+,2133-10-01,91453.57258182998
85+,2068-08-01,19497.854921043065
85+,2065-04-01,18015.803893089233
85+,2133-09-01,91273.00431874125
85+,2130-06-01,84502.09705778807
85+,2068-07-01,19459.35785966365
85+,2065-05-01,18051.44512612855
85+,2133-08-01,91092.7925742303
85+,2130-07-01,84669.27022149588
85+,2068-06-01,19420.93680786277
85+,2065-06-01,18087.156869343267
85+,2133-07-01,90912.93664437789
85+,2130-08-01,84836.77410914592
85+,2065-07-01,18122.9392622259
85+,2130-02-01,83836.69860190728
85+,2133-06-01,90733.4358266544
85+,2134-03-01,92361.78641075439
85+,2068-12-01,19652.6062742548
85+,2129-07-01,82684.83420067957
85+,2069-06-01,19887.03929125148
85+,2064-02-01,17524.152735296237
85+,2134-11-01,93833.72602245993
85+,2129-08-01,82848.4122159628
85+,2064-03-01,17558.821319343977
85+,2134-10-01,93648.45832379391
85+,2069-05-01,19847.773814338743
85+,2064-04-01,17593.558489344956
85+,2134-09-01,93463.55642239105
85+,2129-09-01,83012.31384279276
85+,2069-04-01,19808.58586418374
85+,2064-05-01,17628.364380984913
85+,2134-08-01,93279.01959601184
85+,2129-10-01,83176.53972138032
85+,2069-03-01,19769.475287715668
85+,2064-06-01,17663.239130218037
85+,2134-07-01,93094.84712384295
85+,2129-11-01,83341.09049320297
85+,2064-07-01,17698.18287326748
85+,2134-06-01,92911.0382864941
85+,2069-02-01,19730.441932165948
85+,2064-08-01,17733.195746625883
85+,2134-05-01,92727.59236599541
85+,2129-12-01,83505.9668010073
85+,2069-01-01,19691.485645067627
85+,2064-09-01,17768.277887055916
85+,2134-04-01,92544.50864579469
85+,2130-01-01,83671.16928881133
85+,2064-10-01,17803.429431590812
85+,2068-05-01,19382.59161556518
85+,2065-08-01,18158.792444544906
85+,2133-05-01,90554.2894199174
85+,2066-06-01,18521.24863420751
85+,2132-07-01,88782.16469177527
